d208,doctor,sa30,True
d209,doctor,sa28,True
d210,doctor,sa14,False
d211,doctor,sa23,False
d212,doctor,sa34,False
d213,doctor,sa14,False
d214,doctor,sa22,False
d215,doctor,sa25,False
d216,doctor,sa16,True
d217,doctor,sa26,False
d218,doctor,sa9,True
d219,doctor,sa22,False
d220,doctor,sa1,True
d221,doctor,sa23,True
d222,doctor,sa28,True
d223,doctor,sa17,True
d224,doctor,sa7,False
d225,doctor,sa12,False
d226,doctor,sa12,True
d227,doctor,sa27,True
d228,doctor,sa13,False
d229,doctor,sa14,True
d230,doctor,sa32,False
d231,doctor,sa27,True
d232,doctor,sa19,False
d233,doctor,sa33,False
d234,doctor,sa17,True
d235,doctor,sa28,False
d236,doctor,sa30,True
d237,doctor,sa19,True
d238,doctor,sa34,False
d239,doctor,sa33,True
d240,doctor,sa22,False
d241,doctor,sa3,True
d242,doctor,sa14,False
d243,doctor,sa10,True
d244,doctor,sa2,False
d245,doctor,sa2,True
d246,doctor,sa20,False
d247,doctor,sa16,False
d248,doctor,sa25,False
d249,doctor,sa27,False
d250,doctor,sa12,False
d251,doctor,sa20,True
d252,doctor,sa12,True
d253,doctor,sa9,False
d254,doctor,sa26,False
d255,doctor,sa7,False
d256,doctor,sa22,True
d257,doctor,sa19,True
d258,doctor,sa19,True
d259,doctor,sa1,True
d260,doctor,sa27,False
d261,doctor,sa1,False
d262,doctor,sa20,False
d263,doctor,sa3,True
d264,doctor,sa34,True
d265,doctor,sa17,False
d266,doctor,sa27,False
d267,doctor,sa1,False
d268,doctor,sa12,False
d269,doctor,sa20,True
d270,doctor,sa1,False
d271,doctor,sa13,False
d272,doctor,sa24,True
d273,doctor,sa30,True
d274,doctor,sa12,False
d275,doctor,sa3,False
d276,doctor,sa29,False
d277,doctor,sa23,False
d278,doctor,sa18,True
d279,doctor,sa5,False
d280,doctor,sa29,True
d281,doctor,sa6,False
d282,doctor,sa27,True
d283,doctor,sa1,False
d284,doctor,sa33,True
d285,doctor,sa25,True
d286,doctor,sa23,False
d287,doctor,sa4,True
d288,doctor,sa11,True
d289,doctor,sa25,True
d290,doctor,sa9,True
d291,doctor,sa5,False
d292,doctor,sa14,False
d293,doctor,sa11,False
d294,doctor,sa14,True
d295,doctor,sa3,False
d296,doctor,sa32,True
d297,doctor,sa17,True
d298,doctor,sa17,True
d299,doctor,sa26,True
d300,doctor,sa30,True
d301,doctor,sa33,True
d302,doctor,sa31,False
d303,doctor,sa15,True
d304,doctor,sa32,True
d305,doctor,sa18,False
d306,doctor,sa31,False
d307,doctor,sa29,True
d308,doctor,sa5,True
d309,doctor,sa19,False
d310,doctor,sa29,False
d311,doctor,sa9,False
d312,doctor,sa17,False
d313,doctor,sa10,False
d314,doctor,sa1,True
d315,doctor,sa31,True
d316,doctor,sa20,True
d317,doctor,sa33,False
d318,doctor,sa28,True
d319,doctor,sa26,True
d320,doctor,sa9,True
d321,doctor,sa33,True
d322,doctor,sa34,False
d323,doctor,sa17,True
d324,doctor,sa13,False
d325,doctor,sa22,False
d326,doctor,sa27,False
d327,doctor,sa31,True
d328,doctor,sa27,True
d329,doctor,sa16,True
d330,doctor,sa1,False
d331,doctor,sa20,False
d332,doctor,sa12,True
d333,doctor,sa20,True
d334,doctor,sa27,True
d335,doctor,sa17,True
d336,doctor,sa20,True
d337,doctor,sa14,False
d338,doctor,sa2,False
d339,doctor,sa19,True
d340,doctor,sa17,True
d341,doctor,sa27,False
d342,doctor,sa22,False
d343,doctor,sa29,False
d344,doctor,sa32,False
d345,doctor,sa11,False
d346,doctor,sa29,True
d347,doctor,sa18,False
d348,doctor,sa4,False
d349,doctor,sa30,False
d350,doctor,sa24,True
d351,doctor,sa33,False
d352,doctor,sa29,True
d353,doctor,sa11,True
d354,doctor,sa1,False
d355,doctor,sa30,False
d356,doctor,sa7,False
d357,doctor,sa4,True
d358,doctor,sa11,False
d359,doctor,sa33,True
d360,doctor,sa1,True
d361,doctor,sa13,False
d362,doctor,sa26,False
d363,doctor,sa23,True
d364,doctor,sa13,True
d365,doctor,sa29,True
d366,doctor,sa27,True
d367,doctor,sa18,True
d368,doctor,sa33,False
d369,doctor,sa17,True
d370,doctor,sa21,True
d371,doctor,sa29,False
d372,doctor,sa5,True
d373,doctor,sa8,False
d374,doctor,sa32,False
d375,doctor,sa23,True
d376,doctor,sa2,False
d377,doctor,sa2,False
d378,doctor,sa32,False
d379,doctor,sa1,False
d380,doctor,sa27,False
d381,doctor,sa26,True
d382,doctor,sa34,False
d383,doctor,sa23,False
d384,doctor,sa15,True
d385,doctor,sa26,False
d386,doctor,sa1,True
d387,doctor,sa6,True
d388,doctor,sa14,True
d389,doctor,sa4,False
d390,doctor,sa8,False
d391,doctor,sa32,False
d392,doctor,sa34,True
d393,doctor,sa31,False
d394,doctor,sa25,True
d395,doctor,sa26,False
d396,doctor,sa8,True
d397,doctor,sa25,True
d398,doctor,sa25,True
d399,doctor,sa23,True
d400,doctor,sa4,False
d401,doctor,sa29,False
d402,doctor,sa14,False
d403,doctor,sa14,True
d404,doctor,sa33,True
d405,doctor,sa29,False
d406,doctor,sa16,True
d407,doctor,sa1,False
d408,doctor,sa27,True
d409,doctor,sa12,True
d410,doctor,sa28,False
d411,doctor,sa18,False
d412,doctor,sa25,True
d413,doctor,sa11,True
d414,doctor,sa34,True
d415,doctor,sa30,False
d416,doctor,sa18,True
d417,doctor,sa23,False
d418,doctor,sa4,True
d419,doctor,sa6,False
d420,doctor,sa16,True
d421,doctor,sa4,True
d422,doctor,sa26,False
d423,doctor,sa17,True
d424,doctor,sa5,False
d425,doctor,sa27,True
d426,doctor,sa26,False
d427,doctor,sa22,False
d428,doctor,sa31,True
d429,doctor,sa10,False
d430,doctor,sa28,True
d431,doctor,sa5,True
d432,doctor,sa20,True
d433,doctor,sa23,True
d434,doctor,sa16,True
d435,doctor,sa11,False
d436,doctor,sa14,False
d437,doctor,sa4,True
d438,doctor,sa4,True
d439,doctor,sa5,False
d440,doctor,sa5,True
d441,doctor,sa12,False
d442,doctor,sa17,True
d443,doctor,sa17,False
d444,doctor,sa26,False
d445,doctor,sa29,False
d446,doctor,sa29,True
d447,doctor,sa33,False
d448,doctor,sa23,True
d449,doctor,sa14,False
d450,doctor,sa23,False
d451,doctor,sa3,False
d452,doctor,sa9,True
d453,doctor,sa31,False
d454,doctor,sa2,True
d455,doctor,sa21,True
d456,doctor,sa31,False
d457,doctor,sa34,False
d458,doctor,sa3,True
d459,doctor,sa23,False
d460,doctor,sa20,True
d461,doctor,sa10,False
d462,doctor,sa5,False
d463,doctor,sa29,False
d464,doctor,sa16,False
d465,doctor,sa17,True
d466,doctor,sa17,False
d467,doctor,sa10,False
d468,doctor,sa17,True
d469,doctor,sa7,False
d470,doctor,sa10,False
d471,doctor,sa23,False
d472,doctor,sa34,False
d473,doctor,sa30,True
d474,doctor,sa13,True
d475,doctor,sa10,True
d476,doctor,sa6,True
d477,doctor,sa4,True
d478,doctor,sa9,False
d479,doctor,sa3,False
d480,doctor,sa12,True
d481,doctor,sa1,True
d482,doctor,sa30,True
d483,doctor,sa6,False
d484,doctor,sa30,True
d485,doctor,sa27,False
d486,doctor,sa19,True
d487,doctor,sa32,False
d488,doctor,sa9,False
d489,doctor,sa23,True
d490,doctor,sa22,True
d491,doctor,sa26,True
d492,doctor,sa13,True
d493,doctor,sa16,False
d494,doctor,sa27,True
d495,doctor,sa16,True
d496,doctor,sa24,True
d497,doctor,sa1,True
d498,doctor,sa27,True
d499,doctor,sa7,False
d500,doctor,sa8,False
d501,doctor,sa27,False
d502,doctor,sa8,False
d503,doctor,sa28,True
d504,doctor,sa14,False
d505,doctor,sa34,True
d506,doctor,sa5,True
d507,doctor,sa24,False
d508,doctor,sa19,False
d509,doctor,sa31,False
d510,doctor,sa17,False
d511,doctor,sa18,True
d512,doctor,sa14,True
d513,doctor,sa3,False
d514,doctor,sa11,False
d515,doctor,sa7,True
d516,doctor,sa8,False
d517,doctor,sa11,False
d518,doctor,sa20,True
d519,doctor,sa31,False
d520,doctor,sa20,False
d521,doctor,sa29,True
d522,doctor,sa2,True
d523,doctor,sa8,False
d524,doctor,sa5,True
d525,doctor,sa7,True
d526,doctor,sa32,False
d527,doctor,sa23,False
d528,doctor,sa33,True
d529,doctor,sa14,False
d530,doctor,sa24,False
d531,doctor,sa10,False
d532,doctor,sa26,True
d533,doctor,sa33,True
d534,doctor,sa2,False
d535,doctor,sa31,False
d536,doctor,sa15,True
d537,doctor,sa3,True
d538,doctor,sa29,False
d539,doctor,sa9,True
d540,doctor,sa32,False
d541,doctor,sa10,True
d542,doctor,sa11,True
d543,doctor,sa32,False
d544,doctor,sa28,True
d545,doctor,sa17,False
d546,doctor,sa9,False
d547,doctor,sa32,True
d548,doctor,sa2,True
d549,doctor,sa4,True
d550,doctor,sa28,False
d551,doctor,sa3,False
d552,doctor,sa21,True
d553,doctor,sa34,False
d554,doctor,sa26,False
d555,doctor,sa5,False
d556,doctor,sa8,False
d557,doctor,sa8,True
d558,doctor,sa18,False
d559,doctor,sa30,False
d560,doctor,sa21,False
d561,doctor,sa24,False
d562,doctor,sa4,True
d563,doctor,sa21,False
d564,doctor,sa12,True
d565,doctor,sa9,True
d566,doctor,sa17,False
d567,doctor,sa20,True
d568,doctor,sa15,False
d569,doctor,sa34,False
d570,doctor,sa19,True
d571,doctor,sa17,False
d572,doctor,sa32,False
d573,doctor,sa17,True
d574,doctor,sa9,False
d575,doctor,sa20,False
d576,doctor,sa28,False
d577,doctor,sa34,True
d578,doctor,sa20,True
d579,doctor,sa4,True
d580,doctor,sa16,False
d581,doctor,sa4,True
d582,doctor,sa12,True
d583,doctor,sa30,False
d584,doctor,sa34,True
d585,doctor,sa29,True
d586,doctor,sa25,True
d587,doctor,sa30,True
d588,doctor,sa28,True
d589,doctor,sa32,False
d590,doctor,sa34,True
d591,doctor,sa31,True
d592,doctor,sa10,True
d593,doctor,sa4,True
d594,doctor,sa32,False
d595,doctor,sa13,False
d596,doctor,sa26,True
d597,doctor,sa2,True
d598,doctor,sa14,True
d599,doctor,sa19,True
d600,doctor,sa4,False
d601,doctor,sa32,True
d602,doctor,sa27,False
d603,doctor,sa19,False
d604,doctor,sa16,True
d605,doctor,sa5,True
d606,doctor,sa23,True
d607,doctor,sa10,True
d608,doctor,sa34,True
d609,doctor,sa19,False
d610,doctor,sa11,True
d611,doctor,sa29,False
d612,doctor,sa18,True
d613,doctor,sa1,True
d614,doctor,sa2,False
d615,doctor,sa12,True
d616,doctor,sa13,True
d617,doctor,sa9,True
d618,doctor,sa11,True
d619,doctor,sa9,False
d620,doctor,sa18,True
d621,doctor,sa16,True
d622,doctor,sa9,False
d623,doctor,sa21,True
d624,doctor,sa12,False
d625,doctor,sa12,False
d626,doctor,sa24,True
d627,doctor,sa17,True
d628,doctor,sa12,False
d629,doctor,sa34,False
d630,doctor,sa24,False
d631,doctor,sa26,True
d632,doctor,sa21,True
d633,doctor,sa1,True
d634,doctor,sa20,False
d635,doctor,sa21,False
d636,doctor,sa33,True
d637,doctor,sa16,False
d638,doctor,sa26,True
d639,doctor,sa7,True
d640,doctor,sa20,False
d641,doctor,sa4,True
d642,doctor,sa26,True
d643,doctor,sa24,True
d644,doctor,sa22,False
d645,doctor,sa12,True
d646,doctor,sa8,False
d647,doctor,sa15,False
d648,doctor,sa2,False
d649,doctor,sa4,True
d650,doctor,sa12,True
d651,doctor,sa10,False
d652,doctor,sa30,False
d653,doctor,sa21,False
d654,doctor,sa5,False
d655,doctor,sa3,False
d656,doctor,sa28,True
d657,doctor,sa16,False
d658,doctor,sa29,True
d659,doctor,sa11,True
d660,doctor,sa15,True
d661,doctor,sa12,True
d662,doctor,sa3,True
d663,doctor,sa24,True
d664,doctor,sa8,False
d665,doctor,sa4,False
d666,doctor,sa18,True
d667,doctor,sa9,False
d668,doctor,sa31,False
d669,doctor,sa33,True
d670,doctor,sa22,True
d671,doctor,sa9,False
d672,doctor,sa8,True
d673,doctor,sa12,False
d674,doctor,sa6,False
d675,doctor,sa27,False
d676,doctor,sa25,False
d677,doctor,sa2,False
d678,doctor,sa18,False
d679,doctor,sa20,False
d680,doctor,sa32,True
d681,doctor,sa15,False
d682,doctor,sa10,False
d683,doctor,sa20,False
d684,doctor,sa14,False
d685,doctor,sa4,False
d686,doctor,sa11,True
d687,doctor,sa21,True
d688,doctor,sa14,True
d689,doctor,sa31,True
d690,doctor,sa10,True
d691,doctor,sa3,True
d692,doctor,sa4,True
d693,doctor,sa7,True
d694,doctor,sa3,True
d695,doctor,sa27,False
d696,doctor,sa4,True
d697,doctor,sa32,True
d698,doctor,sa24,False
d699,doctor,sa19,False
d700,doctor,sa3,False
d701,doctor,sa30,False
d702,doctor,sa23,True
d703,doctor,sa29,True
d704,doctor,sa29,True
d705,doctor,sa8,True
d706,doctor,sa26,True
d707,doctor,sa8,False
d708,doctor,sa26,False
d709,doctor,sa22,False
d710,doctor,sa27,True
d711,doctor,sa19,False
d712,doctor,sa8,True
d713,doctor,sa20,True
d714,doctor,sa13,True
d715,doctor,sa29,True
d716,doctor,sa2,False
d717,doctor,sa11,False
d718,doctor,sa13,False
d719,doctor,sa6,True
d720,doctor,sa9,False
d721,doctor,sa16,False
d722,doctor,sa33,False
d723,doctor,sa1,False
d724,doctor,sa6,False
d725,doctor,sa22,True
d726,doctor,sa1,False
d727,doctor,sa11,False
d728,doctor,sa4,True
d729,doctor,sa19,False
d730,doctor,sa2,True
d731,doctor,sa9,True
d732,doctor,sa9,True
d733,doctor,sa5,False
d734,doctor,sa25,False
d735,doctor,sa34,False
d736,doctor,sa33,False
d737,doctor,sa13,False
d738,doctor,sa23,True
d739,doctor,sa2,True
d740,doctor,sa7,False
d741,doctor,sa20,False
d742,doctor,sa29,False
d743,doctor,sa19,True
d744,doctor,sa3,False
d745,doctor,sa15,False
d746,doctor,sa20,True
d747,doctor,sa22,False
d748,doctor,sa24,False
d749,doctor,sa25,True
d750,doctor,sa26,True
d751,doctor,sa3,False
d752,doctor,sa16,True
d753,doctor,sa17,False
d754,doctor,sa14,False
d755,doctor,sa30,False
d756,doctor,sa9,False
d757,doctor,sa30,False
d758,doctor,sa31,False
d759,doctor,sa1,False
d760,doctor,sa32,True
d761,doctor,sa6,False
d762,doctor,sa26,True
d763,doctor,sa17,True
d764,doctor,sa21,True
d765,doctor,sa32,False
d766,doctor,sa1,True
d767,doctor,sa10,False
d768,doctor,sa15,False
d769,doctor,sa20,False
d770,doctor,sa11,False
d771,doctor,sa1,True
d772,doctor,sa2,False
d773,doctor,sa2,False
d774,doctor,sa14,True
d775,doctor,sa12,True
d776,doctor,sa29,False
d777,doctor,sa31,True
d778,doctor,sa34,False
d779,doctor,sa23,False
d780,doctor,sa32,False
d781,doctor,sa12,False
d782,doctor,sa1,False
d783,doctor,sa23,False
d784,doctor,sa5,True
d785,doctor,sa24,True
d786,doctor,sa11,True
d787,doctor,sa7,False
d788,doctor,sa33,False
d789,doctor,sa23,True
d790,doctor,sa7,False
d791,doctor,sa4,False
d792,doctor,sa22,False
d793,doctor,sa33,False
d794,doctor,sa4,False
d795,doctor,sa4,False
d796,doctor,sa26,False
d797,doctor,sa23,False
d798,doctor,sa10,True
d799,doctor,sa25,False
d800,doctor,sa1,False
d801,doctor,sa16,True
d802,doctor,sa8,True
d803,doctor,sa32,False
d804,doctor,sa16,True
d805,doctor,sa11,False
d806,doctor,sa20,True
d807,doctor,sa4,False
d808,doctor,sa6,True
d809,doctor,sa3,True
d810,doctor,sa28,False
d811,doctor,sa15,False
d812,doctor,sa9,False
d813,doctor,sa2,True
d814,doctor,sa30,False
d815,doctor,sa3,False
d816,doctor,sa26,False
d817,doctor,sa14,False
d818,doctor,sa20,False
d819,doctor,sa20,False
d820,doctor,sa12,True
d821,doctor,sa31,False
d822,doctor,sa1,False
d823,doctor,sa15,True
d824,doctor,sa30,True
d825,doctor,sa25,True
d826,doctor,sa21,False
d827,doctor,sa34,False
d828,doctor,sa19,True
d829,doctor,sa19,False
d830,doctor,sa20,True
d831,doctor,sa9,False
d832,doctor,sa26,False
d833,doctor,sa9,False
d834,doctor,sa23,False
d835,doctor,sa32,True
d836,doctor,sa10,True
d837,doctor,sa5,False
d838,doctor,sa33,False
d839,doctor,sa14,True
d840,doctor,sa15,False
d841,doctor,sa32,False
d842,doctor,sa10,True
d843,doctor,sa25,False
d844,doctor,sa23,True
d845,doctor,sa16,True
d846,doctor,sa12,False
d847,doctor,sa27,True
d848,doctor,sa10,False
d849,doctor,sa13,True
d850,doctor,sa3,False
d851,doctor,sa16,False
d852,doctor,sa4,False
d853,doctor,sa12,True
d854,doctor,sa9,True
d855,doctor,sa29,True
d856,doctor,sa32,True
d857,doctor,sa23,False
d858,doctor,sa18,True
d859,doctor,sa12,True
d860,doctor,sa22,False
d861,doctor,sa23,True
d862,doctor,sa18,True
d863,doctor,sa4,False
d864,doctor,sa30,False
d865,doctor,sa5,True
d866,doctor,sa5,False
d867,doctor,sa20,True
d868,doctor,sa26,False
d869,doctor,sa6,True
d870,doctor,sa12,False
d871,doctor,sa6,False
d872,doctor,sa27,False
d873,doctor,sa18,False
d874,doctor,sa5,True
d875,doctor,sa10,False
d876,doctor,sa4,False
d877,doctor,sa1,False
d878,doctor,sa23,False
d879,doctor,sa6,True
d880,doctor,sa29,True
d881,doctor,sa12,True
d882,doctor,sa21,False
d883,doctor,sa12,False
d884,doctor,sa24,True
d885,doctor,sa4,False
d886,doctor,sa24,False
d887,doctor,sa3,True
d888,doctor,sa9,False
d889,doctor,sa27,False
d890,doctor,sa17,True
d891,doctor,sa31,False
d892,doctor,sa19,False
d893,doctor,sa18,True
d894,doctor,sa7,False
d895,doctor,sa21,True
d896,doctor,sa18,False
d897,doctor,sa11,False
d898,doctor,sa13,True
d899,doctor,sa18,True
d900,doctor,sa28,False
d901,doctor,sa23,True
d902,doctor,sa12,False
d903,doctor,sa34,False
d904,doctor,sa32,False
d905,doctor,sa31,True
d906,doctor,sa4,True
d907,doctor,sa21,True
d908,doctor,sa21,True
d909,doctor,sa6,True
d910,doctor,sa1,True
d911,doctor,sa29,True
d912,doctor,sa11,False
d913,doctor,sa33,False
d914,doctor,sa28,False
d915,doctor,sa2,False
d916,doctor,sa4,True
d917,doctor,sa14,True
d918,doctor,sa16,True
d919,doctor,sa14,False
d920,doctor,sa16,False
d921,doctor,sa8,True
d922,doctor,sa7,False
d923,doctor,sa22,False
d924,doctor,sa21,True
d925,doctor,sa18,True
d926,doctor,sa1,False
d927,doctor,sa11,False
d928,doctor,sa18,False
d929,doctor,sa1,False
d930,doctor,sa21,False
d931,doctor,sa30,False
d932,doctor,sa7,True
d933,doctor,sa21,False
d934,doctor,sa23,True
d935,doctor,sa20,False
d936,doctor,sa17,True
d937,doctor,sa30,True
d938,doctor,sa12,True
d939,doctor,sa15,True
d940,doctor,sa6,True
d941,doctor,sa8,False
d942,doctor,sa31,False
d943,doctor,sa3,True
d944,doctor,sa33,True
d945,doctor,sa1,False
d946,doctor,sa24,True
d947,doctor,sa2,False
d948,doctor,sa25,True
d949,doctor,sa18,False
d950,doctor,sa26,False
d951,doctor,sa8,False
d952,doctor,sa13,False
d953,doctor,sa33,True
d954,doctor,sa20,False
d955,doctor,sa23,False
d956,doctor,sa13,True
d957,doctor,sa6,False
d958,doctor,sa33,True
d959,doctor,sa14,True
d960,doctor,sa21,True
d961,doctor,sa6,False
d962,doctor,sa31,False
d963,doctor,sa10,True
d964,doctor,sa26,True
d965,doctor,sa2,True
d966,doctor,sa3,False
d967,doctor,sa10,False
d968,doctor,sa2,False
d969,doctor,sa13,True
d970,doctor,sa3,False
d971,doctor,sa26,False
d972,doctor,sa32,False
d973,doctor,sa8,False
d974,doctor,sa15,False
d975,doctor,sa14,True
d976,doctor,sa23,True
d977,doctor,sa33,True
d978,doctor,sa8,True
d979,doctor,sa5,True
d980,doctor,sa23,True
d981,doctor,sa31,False
d982,doctor,sa26,False
d983,doctor,sa17,False
d984,doctor,sa5,False
d985,doctor,sa16,True
d986,doctor,sa23,False
d987,doctor,sa15,False
d988,doctor,sa33,False
d989,doctor,sa5,True
d990,doctor,sa2,False
d991,doctor,sa34,True
d992,doctor,sa33,True
d993,doctor,sa29,False
d994,doctor,sa2,False
d995,doctor,sa15,False
d996,doctor,sa28,False
d997,doctor,sa20,True
d998,doctor,sa16,False
d999,doctor,sa24,False
d1000,doctor,sa18,True
d1001,doctor,sa15,False
d1002,doctor,sa19,True
d1003,doctor,sa5,False
d1004,doctor,sa23,False
d1005,doctor,sa10,False
d1006,doctor,sa10,True
d1007,doctor,sa5,True
d1008,doctor,sa34,True
d1009,doctor,sa5,False
d1010,doctor,sa29,True
d1011,doctor,sa29,False
d1012,doctor,sa34,True
d1013,doctor,sa31,True
d1014,doctor,sa3,True
d1015,doctor,sa11,True
d1016,doctor,sa5,True
d1017,doctor,sa30,True
d1018,doctor,sa22,False
d1019,doctor,sa4,True
d1020,doctor,sa17,False
d1021,doctor,sa12,False
d1022,doctor,sa28,False
d1023,doctor,sa34,True
d1024,doctor,sa4,False
d1025,doctor,sa12,False
d1026,doctor,sa12,False
d1027,doctor,sa6,False
d1028,doctor,sa16,False
d1029,doctor,sa19,False
d1030,doctor,sa12,True
d1031,doctor,sa4,True
d1032,doctor,sa20,True
d1033,doctor,sa15,False
d1034,doctor,sa6,False
d1035,doctor,sa30,True
d1036,doctor,sa1,True
d1037,doctor,sa3,True
d1038,doctor,sa29,True
d1039,doctor,sa23,False
d1040,doctor,sa10,True
d1041,doctor,sa15,False
d1042,doctor,sa5,False
d1043,doctor,sa4,True
d1044,doctor,sa30,False
d1045,doctor,sa32,False
d1046,doctor,sa2,True
d1047,doctor,sa32,True
d1048,doctor,sa14,True
d1049,doctor,sa28,True
d1050,doctor,sa18,False
d1051,doctor,sa9,True
d1052,doctor,sa26,True
d1053,doctor,sa13,False
d1054,doctor,sa25,True
d1055,doctor,sa10,True
d1056,doctor,sa26,False
d1057,doctor,sa24,True
d1058,doctor,sa3,True
d1059,doctor,sa20,False
d1060,doctor,sa12,True
d1061,doctor,sa16,False
d1062,doctor,sa17,True
d1063,doctor,sa3,True
d1064,doctor,sa30,True
d1065,doctor,sa16,True
d1066,doctor,sa21,True
d1067,doctor,sa22,True
d1068,doctor,sa34,False
d1069,doctor,sa15,True
d1070,doctor,sa28,False
d1071,doctor,sa21,False
